Timestamp,Open,High,Low,Close,ADX_ADX,VOL_Volume,EMA_EMA,EMA_EMA,ATR_ATR
2025-02-16 22:43:00,22266.92,22268.1,22266.29,22266.77,68,612,22266,22266,4.82
2025-02-16 22:44:00,22266.86,22268.47,22265.98,22266.68,68,615,22266,22266,4.89
2025-02-16 22:45:00,22266.37,22266.71,22266.2,22266.21,68,618,22266,22266,4.91
2025-02-16 22:46:00,22266.38,22267.67,22265.47,22266.22,68,626,22262,22262,4.95
2025-02-16 22:47:00,22266.99,22268.52,22266.61,22266.83,68,634,22267,22267,4.91
2025-02-16 22:48:00,22267.58,22268.4,22267.29,22267.41,69,638,22267,22267,4.96
2025-02-16 22:49:00,22267.88,22269.19,22267.28,22267.69,70,648,22265,22265,4.95
2025-02-16 22:50:00,22267.7,22268.17,22266.99,22267.5,70,650,22266,22266,4.98
2025-02-16 22:51:00,22267.55,22268.57,22266.98,22267.36,70,657,22263,22263,4.96
2025-02-16 22:52:00,22268.1,22269.37,22267.48,22267.91,70,661,22267,22267,5.02
2025-02-16 22:53:00,22268.83,22270.67,22268.32,22268.63,69,670,22268,22268,5.09
2025-02-16 22:54:00,22269.47,22270.28,22268.57,22269.25,70,680,22265,22265,5.04
2025-02-16 22:55:00,22270.13,22271.62,22269.63,22269.88,71,689,22265,22265,5.06
2025-02-16 22:56:00,22269.68,22270.03,22268.77,22269.41,72,694,22269,22269,5.14
2025-02-16 22:57:00,22269.19,22270.92,22268.32,22268.94,72,704,22266,22266,5.2
2025-02-16 22:58:00,22268.86,22269.81,22268.29,22268.63,72,708,22264,22264,5.21
2025-02-16 22:59:00,22269.24,22269.64,22268.28,22269.01,73,714,22266,22266,5.17
2025-02-16 23:00:00,22269.3,22270.67,22268.88,22269.07,74,724,22264,22264,5.26
2025-02-16 23:01:00,22269.55,22270.44,22268.89,22269.31,75,733,22266,22266,5.29
2025-02-16 23:02:00,22269.66,22270.14,22269.38,22269.41,74,743,22265,22265,5.26
2025-02-16 23:03:00,22268.99,22269.8,22268.29,22268.74,75,744,22264,22264,5.25
2025-02-16 23:04:00,22268.45,22270.26,22268.12,22268.21,75,746,22265,22265,5.22
2025-02-16 23:05:00,22268.54,22270.42,22267.79,22268.32,75,752,22267,22267,5.24
2025-02-16 23:06:00,22268.65,22269.25,22268.05,22268.44,75,759,22268,22268,5.2
2025-02-16 23:07:00,22269.16,22270.99,22268.64,22268.93,75,769,22267,22267,5.22
2025-02-16 23:08:00,22269.33,22270.68,22268.44,22269.1,75,776,22269,22269,5.26
2025-02-16 23:09:00,22269.56,22271.25,22268.62,22269.32,75,786,22264,22264,5.29
2025-02-16 23:10:00,22268.98,22269.37,22268.55,22268.73,75,788,22266,22266,5.28
2025-02-16 23:11:00,22268.25,22268.76,22267.33,22268.02,75,791,22264,22264,5.3
2025-02-16 23:12:00,22267.53,22268.73,22266.96,22267.32,76,794,22266,22266,5.29
2025-02-16 23:13:00,22267.75,22269.22,22267.34,22267.56,76,802,22264,22264,5.26
2025-02-16 23:14:00,22268.41,22269.59,22267.74,22268.21,77,806,22267,22267,5.24
2025-02-16 23:15:00,22268.46,22269.59,22268.01,22268.25,77,809,22265,22265,5.34
2025-02-16 23:16:00,22268.86,22269.36,22268.57,22268.65,77,811,22265,22265,5.39
2025-02-16 23:17:00,22268.2,22269.51,22267.7,22267.98,78,819,22265,22265,5.37
2025-02-16 23:18:00,22268.35,22268.89,22267.98,22268.14,78,822,22265,22265,5.47
2025-02-16 23:19:00,22268.19,22268.9,22267.25,22267.98,79,830,22266,22266,5.45
2025-02-16 23:20:00,22268.82,22269.91,22268.58,22268.61,79,832,22265,22265,5.53
2025-02-16 23:21:00,22269.48,22269.81,22269.02,22269.25,79,835,22264,22264,5.63
2025-02-16 23:22:00,22270.19,22270.44,22269.66,22269.94,80,843,22266,22266,5.59
2025-02-16 23:23:00,22270.69,22271.91,22270.23,22270.42,80,844,22269,22269,5.64
2025-02-16 23:24:00,22270.28,22271.3,22269.62,22269.99,81,848,22270,22270,5.66
2025-02-16 23:25:00,22270.44,22270.71,22270.01,22270.18,81,849,22269,22269,5.75
2025-02-16 23:26:00,22270.73,22271.12,22269.87,22270.45,81,857,22266,22266,5.77
2025-02-16 23:27:00,22270.54,22272.24,22269.84,22270.26,81,858,22266,22266,5.74
2025-02-16 23:28:00,22270.12,22271.29,22269.43,22269.83,82,862,22267,22267,5.71
2025-02-16 23:29:00,22270.17,22271.95,22269.41,22269.9,82,865,22268,22268,5.71
2025-02-16 23:30:00,22270.52,22271.14,22269.93,22270.26,83,875,22269,22269,5.68
2025-02-16 23:31:00,22270.06,22270.96,22269.15,22269.78,83,882,22268,22268,5.73
2025-02-16 23:32:00,22270.08,22270.42,22269.53,22269.82,83,885,22267,22267,5.69
2025-02-16 23:33:00,22270.0,22270.35,22269.73,22269.74,83,895,22269,22269,5.76
2025-02-16 23:34:00,22270.38,22271.55,22270.04,22270.12,83,905,22269,22269,5.83
2025-02-16 23:35:00,22270.34,22270.85,22269.85,22270.07,83,907,22267,22267,5.81
2025-02-16 23:36:00,22270.79,22272.48,22270.28,22270.52,83,917,22268,22268,5.9
2025-02-16 23:37:00,22270.18,22270.63,22269.27,22269.91,83,922,22269,22269,5.98
2025-02-16 23:38:00,22270.69,22271.19,22270.07,22270.43,84,929,22270,22270,5.97
2025-02-16 23:39:00,22270.2,22271.13,22269.66,22269.92,85,935,22268,22268,5.98
2025-02-16 23:40:00,22270.73,22272.5,22269.96,22270.46,85,938,22266,22266,5.96
2025-02-16 23:41:00,22270.85,22272.32,22270.04,22270.57,86,946,22269,22269,5.94
2025-02-16 23:42:00,22271.3,22272.82,22270.53,22271.02,86,948,22267,22267,5.9
2025-02-16 23:43:00,22271.34,22271.82,22270.63,22271.04,86,956,22268,22268,5.92
2025-02-16 23:44:00,22271.67,22273.04,22271.35,22271.37,86,958,22267,22267,5.9
2025-02-16 23:45:00,22272.12,22273.32,22271.3,22271.81,87,960,22267,22267,5.98
2025-02-16 23:46:00,22271.36,22273.28,22271.01,22271.03,87,962,22268,22268,5.94
2025-02-16 23:47:00,22270.77,22272.61,22269.95,22270.47,87,963,22269,22269,5.95
2025-02-16 23:48:00,22270.41,22271.33,22269.64,22270.12,88,965,22268,22268,5.95
2025-02-16 23:49:00,22270.36,22270.98,22269.41,22270.09,87,967,22270,22270,6.0
2025-02-16 23:50:00,22271.06,22271.57,22270.55,22270.79,88,969,22270,22270,6.08
2025-02-16 23:51:00,22270.68,22271.58,22269.87,22270.39,89,970,22268,22268,6.1
2025-02-16 23:52:00,22270.41,22271.95,22269.58,22270.13,89,978,22266,22266,6.19
2025-02-16 23:53:00,22270.21,22270.91,22269.53,22269.94,89,985,22268,22268,6.16
2025-02-16 23:54:00,22270.87,22272.26,22270.24,22270.6,90,993,22268,22268,6.23
2025-02-16 23:55:00,22271.42,22271.71,22270.75,22271.14,90,1000,22266,22266,6.3
2025-02-16 23:56:00,22271.17,22271.96,22270.64,22270.87,90,1009,22269,22269,6.32
2025-02-16 23:57:00,22270.5,22271.13,22269.53,22270.2,90,1010,22268,22268,6.28
2025-02-16 23:58:00,22271.16,22272.43,22270.44,22270.89,90,1017,22270,22270,6.34
2025-02-16 23:59:00,22271.02,22271.99,22269.98,22270.72,90,1020,22270,22270,6.43
2025-02-17 00:00:00,22271.4,22272.63,22270.38,22271.11,90,1029,22267,22267,6.39
2025-02-17 00:01:00,22270.95,22271.34,22270.48,22270.65,90,1035,22269,22269,6.48
2025-02-17 00:02:00,22271.11,22272.91,22270.44,22270.82,91,1039,22270,22270,6.44
2025-02-17 00:03:00,22270.9,22272.75,22270.42,22270.6,91,1047,22270,22270,6.39
2025-02-17 00:04:00,22271.32,22273.28,22270.69,22271.03,92,1051,22270,22270,6.39
2025-02-17 00:05:00,22270.64,22271.27,22270.25,22270.35,93,1054,22269,22269,6.46
2025-02-17 00:06:00,22271.13,22272.37,22270.5,22270.86,93,1062,22270,22270,6.45
2025-02-17 00:07:00,22271.4,22272.15,22270.63,22271.1,93,1064,22267,22267,6.5
2025-02-17 00:08:00,22271.97,22273.1,22271.67,22271.67,92,1074,22267,22267,6.58
2025-02-17 00:09:00,22271.35,22271.75,22270.65,22271.04,92,1081,22266,22266,6.57
2025-02-17 00:10:00,22270.8,22271.2,22269.92,22270.5,92,1086,22270,22270,6.67
2025-02-17 00:11:00,22270.67,22271.49,22270.39,22270.39,92,1090,22266,22266,6.64
2025-02-17 00:12:00,22271.17,22272.67,22270.48,22270.89,92,1095,22268,22268,6.59
2025-02-17 00:13:00,22271.81,22272.92,22271.39,22271.52,92,1098,22268,22268,6.6
2025-02-17 00:14:00,22271.9,22272.67,22271.3,22271.58,92,1105,22268,22268,6.62
2025-02-17 00:15:00,22272.55,22272.9,22272.04,22272.24,93,1109,22268,22268,6.7
2025-02-17 00:16:00,22273.03,22274.01,22272.28,22272.69,93,1111,22268,22268,6.67
2025-02-17 00:17:00,22272.55,22274.44,22271.73,22272.2,93,1121,22270,22270,6.64
2025-02-17 00:18:00,22272.46,22273.11,22272.0,22272.13,92,1128,22272,22272,6.69
2025-02-17 00:19:00,22272.09,22273.91,22271.67,22271.77,92,1130,22271,22271,6.68
2025-02-17 00:20:00,22272.56,22273.75,22271.75,22272.24,93,1138,22270,22270,6.65
2025-02-17 00:21:00,22271.98,22272.85,22271.53,22271.65,92,1144,22268,22268,6.71
2025-02-17 00:22:00,22271.59,22272.86,22270.66,22271.27,92,1148,22268,22268,6.72
2025-02-17 00:23:00,22272.08,22273.68,22271.7,22271.78,92,1154,22271,22271,6.74
2025-02-17 00:24:00,22272.6,22274.52,22271.64,22272.29,92,1161,22270,22270,6.82
2025-02-17 00:25:00,22272.31,22273.07,22271.41,22271.97,92,1171,22267,22267,6.8
2025-02-17 00:26:00,22272.06,22273.7,22271.26,22271.73,92,1175,22270,22270,6.83
2025-02-17 00:27:00,22271.43,22273.17,22270.4,22271.12,93,1183,22267,22267,6.84
2025-02-17 00:28:00,22271.41,22272.79,22270.44,22271.12,93,1187,22267,22267,6.81
2025-02-17 00:29:00,22272.04,22272.64,22271.58,22271.73,93,1189,22270,22270,6.87
2025-02-17 00:30:00,22272.68,22273.83,22272.21,22272.36,93,1199,22271,22271,6.86
2025-02-17 00:31:00,22272.69,22273.56,22272.05,22272.35,94,1201,22267,22267,6.85
2025-02-17 00:32:00,22272.01,22273.63,22270.95,22271.67,93,1204,22271,22271,6.94
2025-02-17 00:33:00,22271.82,22272.38,22271.32,22271.5,93,1207,22270,22270,6.96
2025-02-17 00:34:00,22271.3,22273.29,22270.28,22270.99,93,1210,22266,22266,6.94
2025-02-17 00:35:00,22271.49,22273.26,22271.09,22271.2,94,1218,22270,22270,6.96
2025-02-17 00:36:00,22271.77,22272.87,22270.89,22271.47,94,1221,22271,22271,6.94
2025-02-17 00:37:00,22272.31,22273.03,22271.55,22271.99,94,1231,22270,22270,7.04
2025-02-17 00:38:00,22271.98,22272.35,22270.95,22271.66,94,1235,22270,22270,7.12
2025-02-17 00:39:00,22272.36,22274.32,22271.67,22272.05,94,1245,22270,22270,7.22
2025-02-17 00:40:00,22271.6,22272.9,22270.99,22271.27,93,1251,22269,22269,7.3
2025-02-17 00:41:00,22271.0,22271.45,22270.23,22270.69,94,1260,22267,22267,7.37
2025-02-17 00:42:00,22271.59,22272.86,22270.61,22271.3,94,1268,22270,22270,7.32
2025-02-17 00:43:00,22271.22,22272.0,22270.3,22270.91,94,1278,22270,22270,7.31
2025-02-17 00:44:00,22270.62,22271.5,22270.06,22270.32,95,1281,22269,22269,7.4
2025-02-17 00:45:00,22270.01,22271.81,22269.08,22269.73,96,1289,22267,22267,7.46
2025-02-17 00:46:00,22269.9,22271.48,22269.37,22269.64,96,1295,22268,22268,7.42
2025-02-17 00:47:00,22270.45,22271.64,22269.95,22270.19,96,1305,22266,22266,7.39
2025-02-17 00:48:00,22271.09,22273.08,22270.24,22270.82,96,1308,22266,22266,7.39
2025-02-17 00:49:00,22270.41,22271.23,22269.79,22270.11,96,1314,22268,22268,7.4
2025-02-17 00:50:00,22271.01,22272.01,22270.65,22270.74,96,1319,22271,22271,7.4
2025-02-17 00:51:00,22271.18,22271.64,22270.24,22270.9,96,1328,22269,22269,7.42
2025-02-17 00:52:00,22271.1,22272.67,22270.31,22270.81,97,1329,22269,22269,7.5
2025-02-17 00:53:00,22270.63,22272.13,22270.26,22270.34,97,1339,22267,22267,7.51
2025-02-17 00:54:00,22270.5,22271.21,22269.75,22270.23,97,1342,22267,22267,7.59
2025-02-17 00:55:00,22271.0,22272.66,22270.57,22270.73,97,1352,22266,22266,7.63
2025-02-17 00:56:00,22270.6,22272.26,22269.92,22270.31,97,1360,22268,22268,7.67
2025-02-17 00:57:00,22270.67,22272.37,22269.73,22270.39,97,1364,22270,22270,7.77
2025-02-17 00:58:00,22269.92,22270.67,22269.15,22269.64,97,1366,22265,22265,7.82
2025-02-17 00:59:00,22270.11,22271.94,22269.34,22269.85,98,1369,22266,22266,7.9
2025-02-17 01:00:00,22269.8,22270.82,22268.88,22269.54,98,1378,22266,22266,7.99
2025-02-17 01:01:00,22269.13,22270.38,22268.85,22268.88,98,1379,22269,22269,7.99
2025-02-17 01:02:00,22268.81,22269.63,22267.99,22268.58,98,1389,22265,22265,8.06
2025-02-17 01:03:00,22268.55,22269.62,22268.15,22268.33,99,1397,22264,22264,8.15
2025-02-17 01:04:00,22269.27,22269.75,22268.95,22269.05,100,1401,22265,22265,8.19
2025-02-17 01:05:00,22269.17,22269.71,22268.7,22268.93,100,1407,22266,22266,8.26
2025-02-17 01:06:00,22269.34,22269.77,22269.0,22269.11,99,1409,22266,22266,8.35
2025-02-17 01:07:00,22268.74,22270.68,22268.03,22268.5,100,1411,22266,22266,8.45
2025-02-17 01:08:00,22268.72,22269.1,22268.25,22268.49,100,1416,22266,22266,8.46
2025-02-17 01:09:00,22268.65,22269.33,22268.32,22268.43,100,1426,22265,22265,8.55
2025-02-17 01:10:00,22267.95,22268.65,22267.48,22267.73,100,1430,22265,22265,8.53
2025-02-17 01:11:00,22268.45,22268.9,22268.2,22268.26,100,1434,22268,22268,8.56
2025-02-17 01:12:00,22268.29,22269.35,22267.71,22268.06,100,1439,22265,22265,8.61
2025-02-17 01:13:00,22268.27,22269.2,22267.55,22268.06,100,1441,22268,22268,8.6
2025-02-17 01:14:00,22268.58,22270.22,22268.18,22268.37,100,1443,22267,22267,8.69
2025-02-17 01:15:00,22269.35,22269.76,22269.09,22269.13,100,1446,22268,22268,8.77
2025-02-17 01:16:00,22268.69,22270.09,22268.41,22268.45,100,1456,22265,22265,8.73
2025-02-17 01:17:00,22267.97,22269.28,22267.27,22267.75,100,1460,22265,22265,8.78
2025-02-17 01:18:00,22268.72,22269.02,22268.21,22268.53,100,1461,22266,22266,8.81
2025-02-17 01:19:00,22268.6,22270.33,22268.29,22268.38,100,1466,22265,22265,8.86
2025-02-17 01:20:00,22268.76,22269.75,22268.39,22268.54,99,1471,22266,22266,8.85
2025-02-17 01:21:00,22269.19,22270.06,22268.57,22268.96,100,1477,22268,22268,8.95
2025-02-17 01:22:00,22268.89,22269.94,22268.33,22268.66,99,1479,22265,22265,8.96
2025-02-17 01:23:00,22269.65,22270.85,22269.17,22269.42,99,1483,22266,22266,9.06
2025-02-17 01:24:00,22269.99,22271.28,22269.33,22269.74,99,1484,22266,22266,9.11
2025-02-17 01:25:00,22270.32,22271.27,22269.41,22270.06,99,1486,22270,22270,9.18
2025-02-17 01:26:00,22270.61,22272.38,22269.98,22270.33,100,1488,22267,22267,9.24
2025-02-17 01:27:00,22270.65,22271.66,22269.88,22270.37,100,1495,22269,22269,9.29
2025-02-17 01:28:00,22270.81,22271.47,22270.25,22270.53,100,1496,22266,22266,9.28
2025-02-17 01:29:00,22270.58,22271.15,22270.02,22270.3,100,1504,22267,22267,9.3
2025-02-17 01:30:00,22271.03,22271.46,22270.15,22270.75,100,1506,22267,22267,9.37
2025-02-17 01:31:00,22271.02,22272.54,22270.51,22270.73,100,1511,22268,22268,9.4
2025-02-17 01:32:00,22271.71,22273.64,22271.21,22271.42,100,1519,22267,22267,9.42
2025-02-17 01:33:00,22272.21,22273.92,22271.56,22271.9,99,1527,22269,22269,9.45
2025-02-17 01:34:00,22271.99,22272.24,22271.45,22271.67,100,1528,22271,22271,9.45
2025-02-17 01:35:00,22271.25,22272.58,22270.45,22270.94,100,1530,22267,22267,9.49
2025-02-17 01:36:00,22271.84,22272.72,22271.03,22271.55,100,1533,22271,22271,9.5
2025-02-17 01:37:00,22271.31,22272.06,22270.33,22271.0,100,1537,22267,22267,9.5
2025-02-17 01:38:00,22270.87,22271.44,22270.44,22270.57,100,1547,22266,22266,9.51
2025-02-17 01:39:00,22270.82,22272.46,22270.08,22270.54,100,1548,22268,22268,9.59
2025-02-17 01:40:00,22271.0,22272.86,22270.68,22270.71,100,1549,22269,22269,9.63
2025-02-17 01:41:00,22271.04,22271.31,22270.01,22270.75,99,1550,22267,22267,9.62
2025-02-17 01:42:00,22271.52,22272.15,22270.56,22271.23,99,1552,22268,22268,9.58
2025-02-17 01:43:00,22271.09,22271.49,22270.58,22270.78,100,1559,22268,22268,9.64
2025-02-17 01:44:00,22271.77,22273.27,22271.11,22271.47,100,1569,22267,22267,9.61
2025-02-17 01:45:00,22272.35,22274.33,22271.48,22272.03,100,1579,22267,22267,9.61
2025-02-17 01:46:00,22272.52,22274.39,22272.04,22272.19,100,1589,22271,22271,9.61
2025-02-17 01:47:00,22272.82,22273.94,22272.1,22272.49,100,1590,22272,22272,9.62
2025-02-17 01:48:00,22273.12,22273.91,22272.3,22272.78,100,1592,22272,22272,9.68
2025-02-17 01:49:00,22273.57,22273.92,22272.69,22273.22,100,1600,22270,22270,9.71
2025-02-17 01:50:00,22273.57,22274.97,22272.98,22273.2,100,1603,22272,22272,9.71
2025-02-17 01:51:00,22273.8,22274.56,22272.74,22273.42,99,1613,22269,22269,9.68
2025-02-17 01:52:00,22274.04,22274.36,22272.94,22273.67,100,1620,22272,22272,9.73
2025-02-17 01:53:00,22273.39,22273.77,22272.71,22273.01,99,1625,22269,22269,9.8
2025-02-17 01:54:00,22273.78,22274.76,22273.2,22273.42,100,1635,22270,22270,9.85
2025-02-17 01:55:00,22273.95,22275.12,22273.24,22273.58,100,1637,22269,22269,9.86
2025-02-17 01:56:00,22274.09,22274.6,22273.01,22273.72,100,1638,22271,22271,9.94
2025-02-17 01:57:00,22274.23,22274.56,22273.32,22273.85,100,1646,22269,22269,9.98
2025-02-17 01:58:00,22273.56,22274.02,22273.09,22273.17,100,1654,22269,22269,10.04
2025-02-17 01:59:00,22273.45,22274.37,22272.4,22273.09,99,1661,22272,22272,10.04
2025-02-17 02:00:00,22273.2,22273.52,22272.3,22272.84,100,1668,22269,22269,10.14
2025-02-17 02:01:00,22273.73,22274.1,22273.04,22273.37,100,1677,22272,22272,10.23
2025-02-17 02:02:00,22273.48,22273.92,22272.36,22273.11,100,1687,22271,22271,10.32
2025-02-17 02:03:00,22273.29,22274.52,22272.29,22272.93,100,1691,22268,22268,10.37
2025-02-17 02:04:00,22273.17,22274.61,22272.56,22272.82,100,1697,22271,22271,10.42
2025-02-17 02:05:00,22272.96,22273.39,22271.95,22272.61,99,1699,22270,22270,10.42
2025-02-17 02:06:00,22273.2,22274.2,22272.25,22272.85,99,1701,22273,22273,10.45
2025-02-17 02:07:00,22272.38,22274.0,22271.93,22272.03,99,1702,22270,22270,10.43
2025-02-17 02:08:00,22272.38,22273.3,22271.39,22272.05,99,1710,22269,22269,10.51
2025-02-17 02:09:00,22272.25,22274.17,22271.76,22271.92,99,1720,22269,22269,10.47
2025-02-17 02:10:00,22272.04,22273.78,22271.5,22271.71,99,1730,22267,22267,10.49
2025-02-17 02:11:00,22271.27,22271.98,22270.76,22270.95,99,1738,22269,22269,10.47
2025-02-17 02:12:00,22270.91,22272.07,22269.86,22270.61,100,1739,22268,22268,10.55
2025-02-17 02:13:00,22271.44,22272.39,22270.8,22271.16,100,1746,22268,22268,10.6
2025-02-17 02:14:00,22272.12,22274.02,22271.19,22271.82,100,1750,22272,22272,10.62
2025-02-17 02:15:00,22272.71,22274.59,22272.04,22272.38,100,1755,22270,22270,10.64
2025-02-17 02:16:00,22272.48,22272.97,22271.57,22272.14,100,1764,22272,22272,10.7
2025-02-17 02:17:00,22271.9,22272.24,22271.43,22271.57,100,1773,22267,22267,10.8
2025-02-17 02:18:00,22272.18,22273.84,22271.4,22271.87,100,1775,22268,22268,10.81
2025-02-17 02:19:00,22271.71,22272.32,22270.99,22271.38,100,1783,22268,22268,10.76
2025-02-17 02:20:00,22270.99,22271.33,22270.18,22270.67,99,1788,22267,22267,10.84
2025-02-17 02:21:00,22271.41,22272.46,22270.38,22271.12,99,1792,22271,22271,10.93
2025-02-17 02:22:00,22271.02,22271.52,22270.16,22270.72,99,1802,22267,22267,10.88
